800,802,7,0.48863636262,1.3368,1.3343,0.2101,0.5779,0.2130,0.5015,1.3238,1.3569,0.2066,0.4591,1.3294,1.3471,5.3350,-1.5313,-0.9943,5.0979,-0.6212,4.8880
802,806,7,0.32765151447,1.3368,1.3343,0.2101,0.5779,0.2130,0.5015,1.3238,1.3569,0.2066,0.4591,1.3294,1.3471,5.3350,-1.5313,-0.9943,5.0979,-0.6212,4.8880
806,808,7,6.10416665397,1.3368,1.3343,0.2101,0.5779,0.2130,0.5015,1.3238,1.3569,0.2066,0.4591,1.3294,1.3471,5.3350,-1.5313,-0.9943,5.0979,-0.6212,4.8880
808,810,2,1.099242421956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7995,1.4855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2251,0.0000,0.0000
808,812,7,7.1022727125,1.3368,1.3343,0.2101,0.5779,0.2130,0.5015,1.3238,1.3569,0.2066,0.4591,1.3294,1.3471,5.3350,-1.5313,-0.9943,5.0979,-0.6212,4.8880
812,814,7,5.63068180647,1.3368,1.3343,0.2101,0.5779,0.2130,0.5015,1.3238,1.3569,0.2066,0.4591,1.3294,1.3471,5.3350,-1.5313,-0.9943,5.0979,-0.6212,4.8880
8140,850,7,0.00189393939,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
816,818,1,0.32386363569,2.7995,1.4855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2251,0.0000,0.0000,0.0000,0.0000,0.0000
816,824,7,1.93371211719,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
818,820,1,9.11931816285,2.7995,1.4855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2251,0.0000,0.0000,0.0000,0.0000,0.0000
820,822,1,2.60227272186,2.7995,1.4855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2251,0.0000,0.0000,0.0000,0.0000,0.0000
824,826,2,0.57386363517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7995,1.4855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2251,0.0000,0.0000
824,828,7,0.15909090876,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
828,830,7,3.87121211316,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
830,854,7,0.09848484828,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
832,858,7,0.9280303011,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
834,860,7,0.38257575678,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
834,842,7,0.05303030292,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
836,840,7,0.16287878754,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
836,862,7,0.05303030292,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
842,844,7,0.25568181765,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
844,846,7,0.68939393796,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
846,848,7,0.10037878767,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
850,816,7,0.05871212109,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
8520,832,7,0.00189393939,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
854,856,2,4.41856059687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7995,1.4855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2251,0.0000,0.0000
854,852,7,6.97537877337,1.9300,1.4115,0.2327,0.6442,0.2359,0.5691,1.9157,1.4281,0.2288,0.5238,1.9219,1.4209,5.1207,-1.4364,-0.9402,4.9055,-0.5951,4.7154
858,864,1,0.30681818118,2.7995,1.4855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2251,0.0000,0.0000,0.0000,0.0000,0.0000
