1,2,7,0.0010980,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2,3,7,0.0001151,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
3,4,7,0.0001078,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
4,5,7,0.0000940,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
5,6,7,0.0001481,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
6,7,7,0.0100863,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
7,8,7,0.0004518,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
8,9,7,0.0003760,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
9,10,7,0.0003300,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
10,11,7,0.0002462,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
11,12,7,0.0002311,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
12,13,7,0.0001421,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
13,14,7,0.0003538,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
14,15,7,0.0028664,0.7990000,0.0750000,0.3530000,0.0040000,0.3530000,0.0040000,0.7990000,0.0750000,0.3530000,0.0040000,0.7990000,0.0750000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
15,16,7,0.0000965,3.9700000,0.0990000,0.0000000,-0.0000000,0.0000000,0.0000000,3.9700000,0.0990000,-0.0000000,-0.0000000,3.9700000,0.0990000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
