1,2,7,0.001098,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,3,7,0.000115,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,4,7,0.000108,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,5,7,0.000094,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,6,7,0.000148,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,7,7,0.010086,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,8,7,0.000452,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,9,7,0.000376,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,10,7,0.000330,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,11,7,0.000246,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,12,7,0.000231,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,13,7,0.000142,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,14,7,0.000354,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,15,7,0.002866,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,16,7,0.000097,3.9700000,3.9700000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,3.9700000,3.9700000,3.9700000,0.0000000,3.9700000,3.9700000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,17,7,0.003476,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,18,7,0.000044,3.9700000,3.9700000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,3.9700000,3.9700000,3.9700000,0.0000000,3.9700000,3.9700000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,19,7,0.000239,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,20,7,0.000046,3.9700000,3.9700000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,3.9700000,3.9700000,3.9700000,0.0000000,3.9700000,3.9700000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,21,7,0.000269,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,22,7,0.000042,3.9700000,3.9700000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,3.9700000,3.9700000,3.9700000,0.0000000,3.9700000,3.9700000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,23,7,0.000437,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,24,7,0.000051,3.9700000,3.9700000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,3.9700000,3.9700000,3.9700000,0.0000000,3.9700000,3.9700000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,25,7,0.000796,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,26,7,0.000056,3.9700000,3.9700000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,3.9700000,3.9700000,3.9700000,0.0000000,3.9700000,3.9700000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,27,7,0.005905,1.1719722,1.1719722,0.0219722,0.0219722,0.0219722,0.0219722,1.1640139,1.1640139,1.1640139,0.0140139,1.1640139,1.1640139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,28,7,0.009969,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,29,7,0.000055,3.9700000,3.9700000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,3.9700000,3.9700000,3.9700000,0.0000000,3.9700000,3.9700000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,30,7,0.001627,1.1719722,1.1719722,0.0219722,0.0219722,0.0219722,0.0219722,1.1640139,1.1640139,1.1640139,0.0140139,1.1640139,1.1640139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,31,7,0.001585,1.1719722,1.1719722,0.0219722,0.0219722,0.0219722,0.0219722,1.1640139,1.1640139,1.1640139,0.0140139,1.1640139,1.1640139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,32,7,0.002654,0.9233063,0.9233063,0.4773063,0.4773063,0.4773063,0.4773063,0.7368468,0.7368468,0.7368468,0.2908468,0.7368468,0.7368468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
