1,0,150,149,1,1471.48989845,0.020000
1,0,150,149,2,920.88473865,0.020000
1,0,150,149,3,1193.01810564,0.020000
1,0,1,2,2,20.00351460,0.020000
1,0,1,3,3,100.22504746,0.020000
1,0,1,7,1,1420.03132220,0.020000
1,0,1,7,2,901.31450081,0.020000
1,0,1,7,3,1084.68194038,0.020000
1,0,1,149,1,-1460.03132220,0.020000
1,0,1,149,2,-921.31801541,0.020000
1,0,1,149,3,-1184.90698784,0.020000
1,0,2,1,2,-20.00000000,0.020000
1,0,3,1,3,-100.09692257,0.020000
1,0,3,4,3,40.01637833,0.020000
1,0,3,5,3,60.08054423,0.020000
1,0,4,3,3,-40.00000000,0.020000
1,0,5,3,3,-60.02052738,0.020000
1,0,5,6,3,40.02052738,0.020000
1,0,6,5,3,-40.00000000,0.020000
1,0,7,1,1,-1411.43177290,0.020000
1,0,7,1,2,-901.74823946,0.020000
1,0,7,1,3,-1079.75443105,0.020000
1,0,7,8,1,1391.43177290,0.020000
1,0,7,8,2,901.74823946,0.020000
1,0,7,8,3,1079.75443105,0.020000
1,0,8,7,1,-1385.88420597,0.020000
1,0,8,7,2,-901.96939955,0.020000
1,0,8,7,3,-1076.50107454,0.020000
1,0,8,12,2,20.00453123,0.020000
1,0,8,9,1,100.22957187,0.020000
1,0,8,13,1,1285.65463410,0.020000
1,0,8,13,2,881.96486832,0.020000
1,0,8,13,3,1076.50107454,0.020000
1,0,9,8,1,-100.10970602,0.020000
1,0,9,9000,1,60.10970602,0.020000
1,0,9000,14,1,60.10970602,0.020000
1,0,9000,9,1,-60.10970602,0.020000
1,0,10,14,1,-20.00000000,0.020000
1,0,11,14,1,-40.00000000,0.020000
1,0,12,8,2,-20.00000000,0.020000
1,0,13,8,1,-1278.76414838,0.020000
1,0,13,8,2,-881.89059567,0.020000
1,0,13,8,3,-1071.75228678,0.020000
1,0,13,34,3,100.13723594,0.020000
1,0,13,18,1,504.51672365,0.020000
1,0,13,18,2,295.73445388,0.020000
1,0,13,18,3,323.29802770,0.020000
1,0,13,52,1,774.24742473,0.020000
1,0,13,52,2,586.15614179,0.020000
1,0,13,52,3,648.31702315,0.020000
1,0,14,9000,1,-60.02702363,0.020000
1,0,14,11,1,40.02162178,0.020000
1,0,14,10,1,20.00540185,0.020000
1,0,15,16,3,40.03169680,0.020000
1,0,15,17,3,20.00738827,0.020000
1,0,15,34,3,-60.03908507,0.020000
