0,0,1.000000
0,1,1.000000
0,2,1.000000
1,0,1.000000
1,1,1.000000
1,2,1.000000
2,0,1.000000
2,1,1.000000
2,2,1.000000
3,0,-1.000000
3,1,-1.000000
3,2,-1.000000
3,3,1.000000
3,4,1.000000
3,5,1.000000
3,6,1.000000
3,7,1.000000
3,8,1.000000
4,0,-1.000000
4,1,-1.000000
4,2,-1.000000
4,3,1.000000
4,4,1.000000
4,5,1.000000
4,6,1.000000
4,7,1.000000
4,8,1.000000
5,0,-1.000000
5,1,-1.000000
5,2,-1.000000
5,3,1.000000
5,4,1.000000
5,5,1.000000
5,6,1.000000
5,7,1.000000
5,8,1.000000
6,3,1.000000
6,4,1.000000
6,5,1.000000
6,6,1.000000
6,7,1.000000
6,8,1.000000
7,3,1.000000
7,4,1.000000
7,5,1.000000
7,6,1.000000
7,7,1.000000
7,8,1.000000
8,3,1.000000
8,4,1.000000
8,5,1.000000
8,6,1.000000
8,7,1.000000
8,8,1.000000
9,6,1.000000
9,7,1.000000
9,8,1.000000
9,930,1.000000
9,931,1.000000
9,932,1.000000
10,6,1.000000
10,7,1.000000
10,8,1.000000
10,930,1.000000
10,931,1.000000
10,932,1.000000
11,6,1.000000
11,7,1.000000
11,8,1.000000
11,930,1.000000
11,931,1.000000
11,932,1.000000
12,930,1.000000
12,931,1.000000
12,932,1.000000
13,930,1.000000
13,931,1.000000
13,932,1.000000
14,930,1.000000
14,931,1.000000
14,932,1.000000
15,9,1.000000
15,10,1.000000
15,11,1.000000
15,12,1.000000
15,13,1.000000
15,14,1.000000
15,15,1.000000
15,16,1.000000
15,17,1.000000
16,9,1.000000
16,10,1.000000
16,11,1.000000
16,12,1.000000
16,13,1.000000
16,14,1.000000
16,15,1.000000
16,16,1.000000
16,17,1.000000
17,9,1.000000
17,10,1.000000
17,11,1.000000
17,12,1.000000
17,13,1.000000
17,14,1.000000
17,15,1.000000
17,16,1.000000
17,17,1.000000
18,12,1.000000
18,13,1.000000
18,14,1.000000
18,15,1.000000
18,16,1.000000
18,17,1.000000
19,12,1.000000
19,13,1.000000
19,14,1.000000
19,15,1.000000
19,16,1.000000
19,17,1.000000
20,12,1.000000
20,13,1.000000
20,14,1.000000
20,15,1.000000
20,16,1.000000
20,17,1.000000
21,15,1.000000
21,16,1.000000
21,17,1.000000
22,15,1.000000
22,16,1.000000
22,17,1.000000
23,15,1.000000
23,16,1.000000
23,17,1.000000
24,9,1.000000
24,10,1.000000
24,11,1.000000
24,12,1.000000
24,13,1.000000
24,14,1.000000
24,15,1.000000
24,16,1.000000
24,17,1.000000
24,930,-1.000000
24,931,-1.000000
24,932,-1.000000
25,9,1.000000
25,10,1.000000
25,11,1.000000
25,12,1.000000
25,13,1.000000
25,14,1.000000
25,15,1.000000
25,16,1.000000
25,17,1.000000
25,930,-1.000000
25,931,-1.000000
25,932,-1.000000
26,9,1.000000
26,10,1.000000
26,11,1.000000
26,12,1.000000
26,13,1.000000
26,14,1.000000
26,15,1.000000
26,16,1.000000
26,17,1.000000
26,930,-1.000000
26,931,-1.000000
26,932,-1.000000
27,933,1.000000
27,934,1.000000
27,935,1.000000
28,933,1.000000
28,934,1.000000
28,935,1.000000
29,933,1.000000
29,934,1.000000
29,935,1.000000
30,24,1.000000
30,25,1.000000
30,26,1.000000
30,27,1.000000
30,28,1.000000
30,29,1.000000
30,30,1.000000
30,31,1.000000
30,32,1.000000
31,24,1.000000
31,25,1.000000
31,26,1.000000
31,27,1.000000
31,28,1.000000
31,29,1.000000
31,30,1.000000
31,31,1.000000
31,32,1.000000
32,24,1.000000
32,25,1.000000
32,26,1.000000
32,27,1.000000
