0,0,0.000267
196,0,-90.234887
197,0,-77.538774
198,0,28.222533
204,0,51.562793
205,0,44.307871
206,0,-16.127162
428,0,38.672095
429,0,33.230903
430,0,-12.095371
449,0,-195.290906
450,0,6.100039
451,0,-36.069347
457,0,111.594803
458,0,-3.485737
459,0,20.611055
681,0,83.696103
682,0,-2.614303
683,0,15.458291
1,1,0.000133
197,1,67.399848
199,1,-67.399848
450,1,71.317128
452,1,-71.317128
2,2,0.000267
200,2,58.974778
201,2,-58.974778
453,2,62.402393
454,2,-62.402393
3,3,0.000133
200,3,36.292201
202,3,-83.472023
203,3,47.179822
453,3,38.401504
455,3,-88.323418
456,3,49.921914
4,4,0.000267
202,4,47.179822
203,4,-47.179822
455,4,49.921914
456,4,-49.921914
5,5,0.000133
196,5,51.562793
197,5,44.307871
198,5,-16.127162
204,5,-128.906982
205,5,-110.769677
206,5,40.317904
207,5,77.344189
208,5,66.461806
209,5,-24.190742
449,5,111.594803
450,5,-3.485737
451,5,20.611055
457,5,-278.987009
458,5,8.714342
459,5,-51.527638
460,5,167.392205
461,5,-5.228605
462,5,30.916583
6,6,0.000267
207,6,52.422086
210,6,-52.422086
460,6,55.468859
463,6,-17986.117891
464,6,17930.649033
7,7,0.000133
212,7,-46.884948
218,7,46.884948
465,7,-49.299841
471,7,49.299841
8,8,0.000267
213,8,-46.884948
218,8,46.884948
466,8,-49.299841
471,8,49.299841
9,9,0.000133
208,9,52.422086
214,9,-52.422086
461,9,55.468859
467,9,-55.468859
10,10,0.000267
219,10,31.453237
220,10,-31.453237
472,10,33.281300
473,10,-33.281300
11,11,0.000133
219,11,33.699873
221,11,-33.699873
472,11,35.658510
474,11,-35.658510
12,12,0.000267
222,12,47.179822
225,12,-83.472023
226,12,36.292201
475,12,49.921914
478,12,-88.323418
479,12,38.401504
13,13,0.000267
225,13,36.292201
226,13,-36.292201
478,13,38.401504
479,13,-38.401504
14,14,0.000267
228,14,22.466593
230,14,-22.466593
481,14,23.772352
483,14,-23.772352
15,15,0.000267
233,15,21.445374
234,15,-21.445374
486,15,22.691779
487,15,-22.691779
16,16,0.000267
235,16,86.488413
236,16,49.304255
237,16,-28.892599
244,16,-144.147355
245,16,-82.173759
246,16,48.154331
247,16,57.658942
248,16,32.869504
249,16,-19.261733
488,16,173.461812
489,16,1.975857
490,16,62.690061
497,16,-289.103021
498,16,-3.293095
499,16,-104.483434
500,16,115.641208
501,16,1.317238
502,16,41.793374
17,17,0.000267
244,17,57.658942
245,17,32.869504
246,17,-19.261733
247,17,-107.080892
248,17,-61.043364
249,17,35.771789
250,17,49.421950
251,17,28.173860
252,17,-16.510056
497,17,115.641208
498,17,1.317238
499,17,41.793374
500,17,-214.762244
501,17,-2.446299
502,17,-77.616265
503,17,99.121036
504,17,1.129061
505,17,35.822892
18,18,0.000267
247,18,37.978175
248,18,-13.823281
249,18,44.196680
250,18,-104.439981
251,18,38.014024
