0	1.000000000000000
0	1.000000000000000
0	1.000000000000000
1	2.575369082739608
1	2.409600795421607
1	2.182290063837754
2	2.432651597393929
2	2.234247588220279
2	2.023202355580800
3	2.436611878757940
3	2.231821881355800
3	2.023719239319318
4	2.436209110276041
4	2.223160907082566
4	2.021542200462604
5	2.436110746621231
5	2.223055505606735
5	2.021338426041693
6	2.436110746621231
6	2.223055505606735
6	2.021338426041693
7	1.936442460282080
7	1.990782503904460
7	1.829043186935748
8	1.915119940054628
8	1.980389502733507
8	1.820749483761777
9	1.914440511860190
9	1.979609721528294
9	1.819327307170401
10	1.913844272834265
10	1.978925343525188
10	1.818079652683120
11	1.913399483604336
11	1.978414758762172
11	1.817149151647324
12	1.913399483604336
12	1.978414758762172
12	1.817149151647324
13	1.913656199651994
13	1.979089705885738
13	1.817369749875301
14	1.913656199651994
14	1.979089705885738
14	1.817369749875301
15	1.926375449727880
15	1.993674907579614
15	1.844058447468828
16	1.925323308585304
16	1.993674907579614
16	1.848287393720377
17	1.926375449727880
17	1.993674907579614
17	1.844058447468828
18	1.925323308585304
18	1.993674907579614
18	1.848287393720377
19	1.926375449727880
19	1.993674907579614
19	1.844058447468828
20	1.925323308585304
20	1.993674907579614
20	1.848287393720377
21	1.927568777726860
21	1.996805101661543
21	1.845091849198701
22	1.925323308585304
22	1.993674907579614
22	1.848287393720377
23	1.927568777726860
23	1.996805101661543
23	1.845091849198701
24	1.925323308585304
24	1.990739099476334
24	1.848287393720377
25	1.927568777726860
25	1.996805101661543
25	1.845091849198701
26	1.925323308585304
26	1.990739099476334
26	1.848287393720377
27	1.927568777726860
27	1.996805101661543
27	1.845091849198701
28	1.927568777726860
28	1.996805101661543
28	1.845091849198701
29	1.926426482990758
29	1.990739099476334
29	1.848287393720377
30	1.927568777726860
30	1.996805101661543
30	1.845091849198701
31	1.927568777726860
31	1.996805101661543
31	1.845091849198701
32	1.927568777726860
32	1.996805101661543
32	1.845091849198701
33	1.929383533552698
33	1.990739099476334
33	1.848287393720377
34	1.927568777726860
34	1.996805101661543
34	1.845091849198701
35	1.927568777726860
35	1.996805101661543
35	1.845091849198701
36	1.927568777726860
36	1.996805101661543
36	1.845091849198701
37	1.927568777726860
37	1.996805101661543
37	1.845091849198701
38	1.929383533552698
38	1.990739099476334
38	1.848287393720377
39	1.927568777726860
39	1.996805101661543
39	1.845091849198701
40	1.927568777726860
40	1.996805101661543
40	1.845091849198701
41	1.927568777726860
41	1.996805101661543
41	1.845091849198701
42	1.927568777726860
42	1.996805101661543
42	1.845091849198701
43	1.927568777726860
43	1.996805101661543
43	1.845091849198701
44	1.927707238714779
44	1.990739099476334
44	1.848287393720377
45	1.927568777726860
45	1.996805101661543
45	1.845091849198701
46	1.927568777726860
46	1.996805101661543
46	1.845091849198701
47	1.927568777726860
47	1.996805101661543
47	1.845091849198701
48	1.927568777726860
48	1.996805101661543
48	1.845091849198701
49	1.927568777726860
49	1.996805101661543
49	1.845091849198701
50	1.927707238714779
50	1.990739099476334
50	1.848287393720377
51	1.927568777726860
51	1.996805101661543
51	1.845091849198701
52	1.927568777726860
52	1.996805101661543
52	1.845091849198701
53	1.927568777726860
53	1.996805101661543
53	1.845091849198701
54	1.927568777726860
54	1.996805101661543
54	1.845091849198701
55	1.927568777726860
55	1.996805101661543
55	1.845091849198701
56	1.927707238714779
56	1.990739099476334
56	1.848287393720377
57	1.927568777726860
57	1.996805101661543
57	1.845091849198701
58	1.927568777726860
58	1.996805101661543
58	1.845091849198701
59	1.927568777726860
59	1.996805101661543
59	1.845091849198701
60	1.927568777726860
60	1.996805101661543
60	1.845091849198701
61	1.927568777726860
61	1.996805101661543
61	1.845091849198701
62	1.927707238714779
62	1.990739099476334
62	1.848287393720377
63	1.927568777726860
63	1.996805101661543
63	1.845091849198701
64	1.927568777726860
64	1.996805101661543
64	1.845091849198701
65	1.927568777726860
65	1.996805101661543
65	1.845091849198701
66	1.927568777726860
66	1.996805101661543
66	1.845091849198701
67	1.927568777726860
67	1.996805101661543
67	1.845091849198701
68	1.927568777726860
68	1.996805101661543
68	1.845091849198701
69	1.927707238714779
69	1.990739099476334
69	1.848287393720377
70	1.927568777726860
70	1.996805101661543
70	1.845091849198701
71	1.927568777726860
71	1.996805101661543
71	1.845091849198701
72	1.927568777726860
72	1.996805101661543
72	1.845091849198701
73	1.927568777726860
73	1.996805101661543
73	1.845091849198701
74	1.927568777726860
74	1.996805101661543
74	1.845091849198701
75	1.927568777726860
75	1.996805101661543
75	1.845091849198701
76	1.927568777726860
76	1.996805101661543
76	1.845091849198701
77	1.927707238714779
77	1.990739099476334
77	1.848287393720377
78	1.927568777726860
78	1.996805101661543
78	1.845091849198701
79	1.927568777726860
79	1.996805101661543
79	1.845091849198701
80	1.927568777726860
80	1.996805101661543
80	1.845091849198701
81	1.927568777726860
81	1.996805101661543
81	1.845091849198701
82	1.927707238714779
82	1.990739099476334
82	1.848287393720377
83	1.927568777726860
83	1.996805101661543
83	1.845091849198701
84	1.927568777726860
84	1.996805101661543
84	1.845091849198701
85	1.927568777726860
85	1.996805101661543
85	1.845091849198701
86	1.927568777726860
86	1.996805101661543
86	1.845091849198701
87	1.927707238714779
87	1.990739099476334
87	1.848287393720377
88	1.927568777726860
88	1.996805101661543
88	1.845091849198701
89	1.927568777726860
89	1.996805101661543
89	1.845091849198701
90	1.927568777726860
90	1.996805101661543
90	1.845091849198701
91	1.927707238714779
91	1.990739099476334
91	1.848287393720377
92	1.927568777726860
92	1.996805101661543
92	1.845091849198701
93	1.927568777726860
93	1.996805101661543
93	1.845091849198701
94	1.927707238714779
94	1.990739099476334
94	1.848287393720377
95	1.927568777726860
95	1.996805101661543
95	1.845091849198701
96	1.927568777726860
96	1.996805101661543
96	1.845091849198701
97	1.927707238714779
97	1.990739099476334
97	1.848287393720377
98	1.927568777726860
98	1.996805101661543
98	1.845091849198701
99	1.927568777726860
99	1.996805101661543
99	1.845091849198701
100	1.927707238714779
100	1.990739099476334
100	1.848287393720377
101	1.927568777726860
101	1.996805101661543
