0,357,1.000000
0,358,1.000000
0,359,1.000000
1,357,1.000000
1,358,1.000000
1,359,1.000000
2,357,1.000000
2,358,1.000000
2,359,1.000000
3,360,1.000000
3,361,1.000000
3,362,1.000000
4,39,1.000000
4,40,1.000000
4,41,1.000000
4,42,1.000000
4,43,1.000000
4,44,1.000000
4,345,1.000000
4,346,1.000000
4,347,1.000000
5,39,1.000000
5,40,1.000000
5,41,1.000000
5,42,1.000000
5,43,1.000000
5,44,1.000000
5,345,1.000000
5,346,1.000000
5,347,1.000000
6,39,1.000000
6,40,1.000000
6,41,1.000000
6,42,1.000000
6,43,1.000000
6,44,1.000000
6,345,1.000000
6,346,1.000000
6,347,1.000000
7,57,1.000000
7,58,1.000000
7,59,1.000000
7,339,1.000000
7,340,1.000000
7,341,1.000000
8,57,1.000000
8,58,1.000000
8,59,1.000000
8,339,1.000000
8,340,1.000000
8,341,1.000000
9,57,1.000000
9,58,1.000000
9,59,1.000000
9,339,1.000000
9,340,1.000000
9,341,1.000000
10,78,1.000000
10,79,1.000000
10,80,1.000000
10,81,1.000000
10,82,1.000000
10,83,1.000000
10,363,1.000000
10,364,1.000000
10,365,1.000000
11,78,1.000000
11,79,1.000000
11,80,1.000000
11,81,1.000000
11,82,1.000000
11,83,1.000000
11,363,1.000000
11,364,1.000000
11,365,1.000000
12,354,1.000000
12,355,1.000000
12,356,1.000000
12,366,1.000000
12,367,1.000000
12,368,1.000000
13,354,1.000000
13,355,1.000000
13,356,1.000000
13,366,1.000000
13,367,1.000000
13,368,1.000000
14,354,1.000000
14,355,1.000000
14,356,1.000000
14,366,1.000000
14,367,1.000000
14,368,1.000000
15,183,1.000000
15,184,1.000000
15,185,1.000000
15,354,1.000000
15,355,1.000000
15,356,1.000000
16,183,1.000000
16,184,1.000000
16,185,1.000000
16,354,1.000000
16,355,1.000000
16,356,1.000000
17,183,1.000000
17,184,1.000000
17,185,1.000000
17,354,1.000000
17,355,1.000000
17,356,1.000000
18,288,1.000000
18,289,1.000000
18,290,1.000000
18,351,1.000000
18,352,1.000000
18,353,1.000000
19,288,1.000000
19,289,1.000000
19,290,1.000000
19,351,1.000000
19,352,1.000000
19,353,1.000000
20,288,1.000000
20,289,1.000000
20,290,1.000000
20,351,1.000000
20,352,1.000000
20,353,1.000000
21,357,1.000000
21,358,1.000000
21,359,1.000000
22,357,1.000000
22,358,1.000000
22,359,1.000000
23,357,1.000000
23,358,1.000000
23,359,1.000000
24,357,1.000000
24,358,1.000000
24,359,1.000000
25,357,1.000000
25,358,1.000000
25,359,1.000000
26,357,1.000000
26,358,1.000000
26,359,1.000000
33,0,1.000000
33,1,1.000000
33,2,1.000000
33,3,1.000000
33,4,1.000000
33,5,1.000000
33,6,1.000000
33,7,1.000000
33,8,1.000000
34,0,1.000000
34,1,1.000000
34,2,1.000000
34,3,1.000000
34,4,1.000000
34,5,1.000000
34,6,1.000000
34,7,1.000000
34,8,1.000000
35,0,1.000000
35,1,1.000000
35,2,1.000000
35,3,1.000000
35,4,1.000000
35,5,1.000000
35,6,1.000000
35,7,1.000000
35,8,1.000000
38,15,1.000000
38,16,1.000000
38,17,1.000000
40,18,1.000000
40,19,1.000000
40,20,1.000000
41,18,1.000000
41,19,1.000000
41,20,1.000000
42,18,1.000000
42,19,1.000000
42,20,1.000000
43,360,1.000000
43,361,1.000000
43,362,1.000000
49,57,1.000000
49,58,1.000000
49,59,1.000000
53,87,1.000000
53,88,1.000000
53,89,1.000000
54,87,1.000000
54,88,1.000000
54,89,1.000000
55,87,1.000000
55,88,1.000000
55,89,1.000000
56,90,1.000000
56,91,1.000000
56,92,1.000000
57,90,1.000000
57,91,1.000000
57,92,1.000000
58,90,1.000000
58,91,1.000000
58,92,1.000000
59,93,1.000000
59,94,1.000000
59,95,1.000000
60,93,1.000000
60,94,1.000000
60,95,1.000000
61,93,1.000000
61,94,1.000000
61,95,1.000000
62,96,1.000000
62,97,1.000000
62,98,1.000000
65,99,1.000000
65,100,1.000000
65,101,1.000000
66,102,1.000000
66,103,1.000000
66,104,1.000000
66,105,1.000000
66,106,1.000000
66,107,1.000000
67,102,1.000000
67,103,1.000000
67,104,1.000000
67,105,1.000000
67,106,1.000000
67,107,1.000000
68,102,1.000000
68,103,1.000000
68,104,1.000000
68,105,1.000000
68,106,1.000000
68,107,1.000000
70,114,1.000000
70,115,1.000000
70,116,1.000000
73,123,1.000000
73,124,1.000000
73,125,1.000000
73,126,1.000000
73,127,1.000000
73,128,1.000000
74,123,1.000000
74,124,1.000000
74,125,1.000000
74,126,1.000000
74,127,1.000000
74,128,1.000000
75,123,1.000000
75,124,1.000000
75,125,1.000000
75,126,1.000000
75,127,1.000000
75,128,1.000000
77,135,1.000000
77,136,1.000000
77,137,1.000000
79,138,1.000000
79,139,1.000000
79,140,1.000000
79,141,1.000000
79,142,1.000000
79,143,1.000000
80,138,1.000000
80,139,1.000000
80,140,1.000000
80,141,1.000000
80,142,1.000000
80,143,1.000000
81,138,1.000000
81,139,1.000000
81,140,1.000000
81,141,1.000000
81,142,1.000000
81,143,1.000000
85,144,1.000000
85,145,1.000000
85,146,1.000000
86,144,1.000000
86,145,1.000000
86,146,1.000000
87,144,1.000000
87,145,1.000000
87,146,1.000000
88,147,1.000000
88,148,1.000000
88,149,1.000000
89,147,1.000000
89,148,1.000000
89,149,1.000000
90,147,1.000000
90,148,1.000000
90,149,1.000000
91,150,1.000000
91,151,1.000000
91,152,1.000000
92,150,1.000000
92,151,1.000000
92,152,1.000000
93,150,1.000000
93,151,1.000000
93,152,1.000000
94,153,1.000000
94,154,1.000000
94,155,1.000000
95,153,1.000000
95,154,1.000000
95,155,1.000000
96,153,1.000000
96,154,1.000000
96,155,1.000000
97,156,1.000000
97,157,1.000000
97,158,1.000000
98,156,1.000000
98,157,1.000000
98,158,1.000000
99,156,1.000000
99,157,1.000000
99,158,1.000000
100,165,1.000000
100,166,1.000000
100,167,1.000000
101,165,1.000000
101,166,1.000000
101,167,1.000000
102,165,1.000000
102,166,1.000000
102,167,1.000000
106,174,1.000000
106,175,1.000000
106,176,1.000000
108,177,1.000000
108,178,1.000000
108,179,1.000000
108,180,1.000000
108,181,1.000000
108,182,1.000000
108,366,1.000000
108,367,1.000000
108,368,1.000000
109,177,1.000000
109,178,1.000000
109,179,1.000000
109,180,1.000000
109,181,1.000000
109,182,1.000000
109,366,1.000000
109,367,1.000000
109,368,1.000000
110,177,1.000000
110,178,1.000000
110,179,1.000000
110,180,1.000000
110,181,1.000000
110,182,1.000000
110,366,1.000000
110,367,1.000000
110,368,1.000000
111,183,1.000000
111,184,1.000000
111,185,1.000000
112,183,1.000000
112,184,1.000000
112,185,1.000000
113,183,1.000000
113,184,1.000000
113,185,1.000000
114,186,1.000000
114,187,1.000000
114,188,1.000000
115,186,1.000000
115,187,1.000000
115,188,1.000000
116,186,1.000000
116,187,1.000000
116,188,1.000000
117,189,1.000000
117,190,1.000000
117,191,1.000000
118,189,1.000000
118,190,1.000000
118,191,1.000000
119,189,1.000000
119,190,1.000000
119,191,1.000000
120,192,1.000000
120,193,1.000000
120,194,1.000000
121,192,1.000000
121,193,1.000000
121,194,1.000000
122,192,1.000000
122,193,1.000000
122,194,1.000000
126,204,1.000000
126,205,1.000000
126,206,1.000000
127,207,1.000000
127,208,1.000000
127,209,1.000000
128,210,1.000000
128,211,1.000000
128,212,1.000000
130,219,1.000000
130,220,1.000000
130,221,1.000000
131,222,1.000000
131,223,1.000000
131,224,1.000000
133,225,1.000000
133,226,1.000000
133,227,1.000000
133,228,1.000000
133,229,1.000000
133,230,1.000000
134,225,1.000000
134,226,1.000000
134,227,1.000000
134,228,1.000000
134,229,1.000000
134,230,1.000000
135,225,1.000000
135,226,1.000000
135,227,1.000000
135,228,1.000000
135,229,1.000000
135,230,1.000000
136,231,1.000000
136,232,1.000000
136,233,1.000000
137,231,1.000000
137,232,1.000000
137,233,1.000000
138,231,1.000000
138,232,1.000000
138,233,1.000000
142,240,1.000000
142,241,1.000000
142,242,1.000000
143,240,1.000000
143,241,1.000000
143,242,1.000000
144,240,1.000000
144,241,1.000000
144,242,1.000000
145,249,1.000000
145,250,1.000000
145,251,1.000000
146,249,1.000000
146,250,1.000000
146,251,1.000000
147,249,1.000000
147,250,1.000000
147,251,1.000000
148,252,1.000000
148,253,1.000000
148,254,1.000000
150,255,1.000000
150,256,1.000000
150,257,1.000000
151,255,1.000000
151,256,1.000000
151,257,1.000000
152,255,1.000000
152,256,1.000000
152,257,1.000000
153,258,1.000000
153,259,1.000000
153,260,1.000000
153,261,1.000000
153,262,1.000000
153,263,1.000000
154,258,1.000000
154,259,1.000000
154,260,1.000000
154,261,1.000000
154,262,1.000000
154,263,1.000000
155,258,1.000000
155,259,1.000000
155,260,1.000000
155,261,1.000000
155,262,1.000000
155,263,1.000000
157,282,1.000000
157,283,1.000000
157,284,1.000000
158,282,1.000000
158,283,1.000000
158,284,1.000000
159,282,1.000000
159,283,1.000000
159,284,1.000000
161,288,1.000000
161,289,1.000000
161,290,1.000000
162,288,1.000000
162,289,1.000000
162,290,1.000000
